coord.TE,chrom.TE,start.TE,end.TE,TE,peak.ID,score,strand,class/fam,unmerged,H3K27ac_adipose_tissue,H3K27ac_adrenal_gland,H3K27ac_amnion,H3K27ac_angular_gyrus,H3K27ac_aorta,H3K27ac_ascending_aorta,H3K27ac_body_of_pancreas,H3K27ac_breast_epithelium,H3K27ac_caudate_nucleus,H3K27ac_chorion,H3K27ac_chorionic_villus,H3K27ac_cingulate_gyrus,H3K27ac_colonic_mucosa,H3K27ac_coronary_artery,H3K27ac_dorsolateral_prefrontal_cortex,H3K27ac_duodenal_mucosa,H3K27ac_endocrine_pancreas,H3K27ac_esophagus,H3K27ac_esophagus_muscularis_mucosa,H3K27ac_esophagus_squamous_epithelium,H3K27ac_gastrocnemius_medialis,H3K27ac_gastroesophageal_sphincter,H3K27ac_heart_left_ventricle,H3K27ac_heart_right_ventricle,H3K27ac_kidney,H3K27ac_large_intestine,H3K27ac_layer_of_hippocampus,H3K27ac_liver,H3K27ac_lung,H3K27ac_mucosa_of_rectum,H3K27ac_muscle_layer_of_colon,H3K27ac_muscle_layer_of_duodenum,H3K27ac_muscle_of_leg,H3K27ac_muscle_of_trunk,H3K27ac_ovary,H3K27ac_pancreas,H3K27ac_parathyroid_adenoma,H3K27ac_Peyer's_patch,H3K27ac_placenta,H3K27ac_placental_basal_plate,H3K27ac_prostate_gland,H3K27ac_psoas_muscle,H3K27ac_rectal_smooth_muscle_tissue,H3K27ac_right_atrium_auricular_region,H3K27ac_right_cardiac_atrium,H3K27ac_right_lobe_of_liver,H3K27ac_sigmoid_colon,H3K27ac_skeletal_muscle_tissue,H3K27ac_small_intestine,H3K27ac_spinal_cord,H3K27ac_spleen,H3K27ac_stomach,H3K27ac_subcutaneous_abdominal_adipose_tissue,H3K27ac_suprapubic_skin,H3K27ac_temporal_lobe,H3K27ac_testis,H3K27ac_thoracic_aorta,H3K27ac_thymus,H3K27ac_thyroid_gland,H3K27ac_tibial_artery,H3K27ac_tibial_nerve,H3K27ac_transverse_colon,H3K27ac_trophoblast,H3K27ac_upper_lobe_of_left_lung,H3K27ac_urinary_bladder,H3K27ac_uterus,H3K27ac_vagina,specificity.score
chr2:36960247-36960588,chr2,36960247,36960588,MLT1O|MLT1O,MACS_peak_3080,342,-,LTR/ERVL-MaLR,MLT1O,1.50431,0.496600333333333,4.38276,0.5243755,0.479605,0.7762485,0.596487333333333,1.258296,0.766388,4.142095,3.25399333333333,0.3846755,0.780068,2.4617455,0.388781,1.99885,0.342421,1.95321,1.04408,1.37637833333333,0.496602666666667,1.02336566666667,1.7407642,0.46641,0.691421,0.153188,0.248921666666667,0.192801666666667,0.684696666666667,0.355355,1.92901,1.470017,5.29033,1.54166,0.574311,0.610444,1.078245,0.640434666666667,2.15963333333333,4.32981,1.82692666666667,0.67989,0.2846845,1.15947166666667,2.94759,0,0.530207,1.33584,0.529746666666667,0.578449,0.574188,0.860111333333334,2.164615,0.534789,0.559937,1.1891865,0.678488,0.742120333333333,0.583305833333334,0.289709333333333,2.61887766666667,0.433542333333333,6.592665,0.680325,0.716955,0.461343,3.52958,0.332419744616346
chr2:38010505-38010827,chr2,38010505,38010827,AluSx1,MACS_peak_3081,0,-,SINE/Alu,AluSx1,0,0.325605666666667,0.850331,0.2098105,2.22877333333333,5.870295,0.382433,0.4054175,0.078185,0.743161,1.01882,0.0903906,0.1822443,1.982,0.3403625,0.00905860000000003,0,1.96788766666667,14.5518333333333,2.70767,0.969231,4.47114333333333,0.308040666666667,0.658485333333333,0.370306,0.8453035,0.798607333333333,0.0336856666666667,0.797220333333334,1.31289066666667,3.819545,0.85808,0.028172505,0.2317415,1.2416,0.626146666666667,0.325726,1.77616333333333,0.312157456666667,0.6172985,3.33757333333333,0.240626666666667,5.104535,1.289531,0.1571205,0.33587,6.424946,0.2886085,0.444197666666667,0.447135,1.11140366666667,1.92770133333333,0.360023,0.811043,0.27852645,0.6666675,5.03498333333333,0.724608,4.49582,7.38911666666667,0.992121333333334,5.96374,1.2859825,1.786714,0.184036,4.95102,3.78696666666667,0.549122255478823
chr2:38010828-38010907,chr2,38010828,38010907,L2d,MACS_peak_3081,0,+,LINE/L2,L2d,0,1.096917,1.86091,1.107285,5.90840333333334,6.605785,0.40746,0.4744565,0.299631,0.97918,1.51925,0.19626,0.51638,1.362645,1.015719,0,0,1.76462,10.43214,2.27593666666667,0.630259333333333,4.60652666666667,0.163902666666667,1.87289,0.30257,2.470485,1.37619,0.16296,0.673810666666667,2.73093666666667,4.893445,1.676785,0.721975,0.109343,1.37027,0.769891,0.9819235,2.01031333333333,0.45742,0.8173945,2.63346,0.735843333333334,7.165645,0.481239333333333,1.625415,0.698403333333333,5.53437733333333,0.3955695,0.801414,0,1.089602,1.66231466666667,0.2381625,0.651026,0.669232,1.22848,4.03074666666667,1.52531833333333,2.97559333333333,8.31029333333333,0.530705333333333,3.23445,1.598885,1.79374,1.93994,3.97063333333333,3.27874333333333,0.338287423787207
chr2:38752079-38752316,chr2,38752079,38752316,L2d2,MACS_peak_3083,0,+,LINE/L2,L2d2,1.19337,0.546522333333334,1.190745,0.438691,1.95677,2.313515,0.374593333333333,1.2817585,0.6377195,0.6726495,1.23947166666667,0.8810535,0.265204833333333,1.062021,0.724858,0.940576,0,1.79677,7.75272333333334,1.955772,5.10807333333333,4.8847,0.398337333333333,0.531011,0.0126304000000001,0.890901,0.234223833333333,0.524797666666667,0.480108066666667,0.255292,3.414895,0.930929,0.0665489,0.365788,2.0033,0.0260563666666667,0.6420465,0.847044666666667,0.331326333333333,0.482222,2.01038333333333,2.01616366666667,0.5664965,0.481231333333333,2.34324,0.298208613333333,1.434171,4.403245,0.454825333333333,0.125465,0.353558333333333,1.78410666666667,3.91582,0.523676,0.4631015,0.5583405,2.64131666666667,0.687348333333333,0.722836666666667,0.577874666666667,0.254647966666667,2.41443333333333,0.5463935,0.819023666666667,0.512483,2.36501333333333,0.954401,0.438125511271531
chr2:43133404-43133605,chr2,43133404,43133605,L2b,MACS_peak_3087,0,+,LINE/L2,L2b,1.55265,2.89402333333333,2.61304,2.774365,9.52489333333333,16.7959,2.56233666666667,21.5201,3.724795,1.921095,2.11668333333333,4.50607,10.5459866666667,10.018075,4.11412,6.51756,9.67647,9.43588,10.5970333333333,8.67559333333333,6.45236333333333,12.1390533333333,6.3217,7.56429333333333,8.17853,9.6834,6.36021,3.91035333333333,8.32426,12.2881666666667,6.284655,7.297485,15.5834,10.9904,2.57183,1.18864,3.6898,7.94223666666667,2.30349666666667,1.94585,2.89275666666667,4.4139,12.6281,4.85244666666667,6.375845,6.44561,7.89286666666667,24.6967,11.13164,13.05,6.1382,7.71085666666667,18.807,8.45918,5.037605,3.76376,16.8780433333333,2.70389,3.03948333333333,12.7197766666667,4.69371,6.33497333333333,1.113785,5.1535,3.19725,9.56772666666667,12.2415366666667,0.232606708606375
chr2:47168981-47169042,chr2,47168981,47169042,Tigger19a,MACS_peak_3093,0,+,DNA/TcMar-Tigger,Tigger19a,3.99764,3.17626666666667,3.80729,5.812775,3.10170666666667,8.44175,11.5226733333333,9.887435,6.13648,7.92809,9.38044333333334,5.042415,10.7635366666667,15.44947,4.825065,12.5163,6.83056,13.7802666666667,12.4026633333333,19.3215,8.40786333333334,10.2229766666667,3.40084,3.26363,4.97356,14.08095,13.09146,5.27336,20.7955666666667,33.1342666666667,5.260865,6.39585,7.67954,2.018065,2.79294,7.44244,4.56279,26.4215666666667,29.3283666666667,11.2079,5.03819333333333,2.39617,3.038115,8.52959666666667,2.31184,20.7375,17.5704233333333,10.0086,13.6496333333333,6.20981,26.5432,11.7964133333333,13.1282,13.5175,5.88679,4.741685,5.07487666666667,18.3663666666667,3.97132666666667,10.4711933333333,7.44137,13.7197333333333,3.964895,15.7422333333333,9.63133,6.65867333333334,17.9105,0.221130015280751
chr2:47284879-47285034,chr2,47284879,47285034,L2d,MACS_peak_3094,0,+,LINE/L2,L2d,2.81928,4.24170666666667,5.79304,6.55514,7.68151333333333,5.92098,3.25056666666667,9.818985,10.7217,2.397335,2.79486666666667,9.095085,8.23337666666667,19.33181,10.66069,5.93216,3.37129,8.14189,12.0259,8.04875666666667,12.50131,9.12588666666667,5.31902333333333,8.10809,4.045195,4.24534,8.91434666666667,4.93494333333333,13.4034933333333,8.26533333333334,12.16551,6.166695,11.92555,3.222385,0.733101,2.78108333333333,2.652045,7.61504,11.25225,3.244345,3.22304666666667,3.56722333333333,16.7992,6.82818666666667,13.98855,10.2166266666667,14.2932,13.6287,9.58230666666667,6.69037,13.5318766666667,9.66550333333333,11.272135,4.22951,7.818385,4.45912,5.58646333333333,2.80453,2.86369,11.19569,8.94638,19.6686666666667,1.313185,9.91687,1.35175,13.2263666666667,15.1676833333333,0.096985033061257
chr2:60993518-60993845,chr2,60993518,60993845,AluJr,MACS_peak_3100,0,+,SINE/Alu,AluJr,0.653876,0.670277666666667,0.6745625,1.3861575,0.767104666666667,1.1722395,0.666743333333334,0.420658,0.634354,1.0683375,0.716786,0.479581,0.48032,0.247851,0.672212,0,1.31584,0.988682,0.547471333333333,0.644745666666666,0.730125,0.224850333333334,0.69416,0.320171666666667,0.65814344,0.464722,0.417455,0.257372333333333,0.686791333333333,0.135097,0.6037525,0.552591,0.4050295,0.8052605,0.884301,0.967365333333334,0.5989195,0.813703,0.482648333333333,0.7938155,0.553248,0.53825,0.2112805,1.282318,0.3010325,0.208892666666667,0.214539333333333,0.7445755,0.723849,0.526672,0.980305666666667,0.961461,0.4802375,0.520918,0.23804694,0.769335,0.839996666666667,1.44659366666667,1.00188266666667,0.468344,0.548037333333333,0.353065666666667,1.26223,0.954204333333333,1.00204,0.574200666666667,0.692892333333333,0.0738671276266143
chr2:70197168-70197765,chr2,70197168,70197765,L2c,MACS_peak_3105,0,+,LINE/L2,L2c,0.591867,0.392835666666667,1.900985,0.7934585,0.320877,0.4775065,0.487874666666667,0.5205745,0.64670855,3.20734,5.98770333333333,0.46733045,0.241628666666667,0.370944,0.392386,0.992088,0.303978,0.392865333333333,0.474815,0.389749,0.305165333333333,0.220789133333333,0.588522333333333,0.539635333333334,0.288125,0.382569,0.461901666666667,0.335918333333333,0.524765333333333,0.475567,0.519352,0.455362,0.7039175,0.508586,0.554136,1.37975233333333,0.90708,0.445399666666667,6.99751333333334,4.69583,0.606980666666667,0.0424031333333333,0.10191405,0.362094,0.141909,0.802183,0.518074666666667,0.625841,0.428560333333333,0,0.709081666666667,0.794274666666667,0.2930455,0.529984,0.7831595,0.6444035,0.331114333333333,1.53590966666667,0.412911666666667,0.399313,0.597564333333333,0.239861,1.438823,0.916161333333333,0.645646,0.328759666666667,0.400221,0.513243762585292
chr2:70222539-70222636,chr2,70222539,70222636,MER112,MACS_peak_3106,0,+,DNA/hAT-Charlie,MER112,1.27618,0.700667,0.962025,1.1479,0.200064033333333,0.3635605,0.0655836666666667,0.3700045,0.317671,2.466975,7.87691333333334,0.18561915,0.739507,0.40081265,0.638654,0,3.10225,1.39603666666667,0.286276066666667,1.14644733333333,0.211882,0.411201,1.13692366666667,0,0.7581455,0.364892,0.38923213,0.599625,0.568607666666667,3.09234,0,0.346866,0.1921025,1.944595,0.50788,1.96693333333333,0.727352,0.919129,5.70286333333333,6.02546,0.756476,0.254630666666667,0,0.396457666666667,0.1684625,0.0764846666666667,0.741058666666667,0.534759,0.562938466666667,0.154226,0.683301,0.258724333333333,0.4877035,0.448777,1.66421,0.559351,0.421240333333333,0.175031666666667,0.234398,0.343045,0.379555666666667,1.17834066666667,0.6041655,0.813307666666667,0.924707,0.527552333333334,0.6113,0.494302087222973
chr2:71771977-71772339,chr2,71771977,71772339,L2c,MACS_peak_3111,0,-,LINE/L2,L2c,1.44988,1.63302333333333,1.72766,0.6489735,0.685540333333333,1.156345,2.25545066666667,2.00577,1.498362,0.839232,1.81921733333333,0.7258905,2.40723333333333,1.90771,1.133815,1.66308,0.0188695999999999,1.49559,2.44599333333333,3.25863333333333,8.63335333333333,1.83282666666667,8.48514666666667,4.59661333333333,4.371795,1.257645,1.847634,3.25787333333333,6.77365666666667,4.02805333333333,0.4478395,1.123945,1.99419,2.328225,0.429815,0.980863,3.3478,2.13196,1.60386,0.954213,1.44855666666667,4.2819,0.4363135,5.33397,6.338865,4.17584666666667,1.88068,3.99237,2.53289666666667,0.540279,7.07716333333333,2.15937333333333,4.41922,2.07931,1.44127,1.46931,1.21311966666667,1.77020666666667,2.19674333333333,1.190693,1.62480666666667,1.30847366666667,0.4656265,4.68245333333333,1.06613,2.19843666666667,2.74161333333333,0.208116039079501
chr2:71772382-71772494,chr2,71772382,71772494,L1MC5a,MACS_peak_3111,0,-,LINE/L1,L1MC5a,2.73197,1.01272466666667,2.06202,0.690865,0.330630666666667,0.6090775,0.638240333333334,1.286565,0.9900555,1.820775,1.93826366666667,0.5178065,0.870015333333333,1.551555,0.645829,0.810647,2.28709,0.79213,1.4911,1.90304,4.58891,0.950425,3.58334,0.922923333333334,2.735215,1.49509,1.042439,0.912986,3.85041666666667,2.87148666666667,0,0.747555,1.34083,1.87025,0.459514,0.34527,1.060852,1.65179333333333,1.49329933333333,0.731944,1.2488,1.30700066666667,0,2.84553633333333,1.040025,1.89617333333333,0.977430666666667,1.27709,0.906921,0.547704,5.28301666666667,1.46984066666667,1.65997,1.6041,1.0709785,1.36662,0.596869,1.40882333333333,0.938268666666667,0.5462566,0.696483,2.97274333333333,0.3549255,3.47155,0.401875,1.48913566666667,2.43265,0.26735585439495
chr2:71830128-71830297,chr2,71830128,71830297,L2d,MACS_peak_3113,0,-,LINE/L2,L2d,1.62997,1.57970666666667,1.742615,2.46818,0.229094333333333,0.545785,0.874678,1.635554,1.1520565,0.825326,1.36933366666667,2.74441,1.42561333333333,0.937982,2.044065,0.964494,2.1422,0.658343666666667,1.23420266666667,1.097609,1.66521333333333,0.854483666666667,1.48074766666667,1.47434666666667,2.260645,0.339421,3.09162,1.161086,1.46929166666667,0.423625,0.9948785,1.67896,0.685594,0.0952318500000002,0.251942,0.488082333333333,0.8053235,0.66334,0.482918,1.453699,0.672628666666667,0.813033333333333,0.189865,0.995523666666667,0.4159615,1.25872666666667,0.933578666666667,2.07191,0.600873333333334,0,1.74758666666667,1.22304133333333,1.218805,0.876375,5.0292,0.511991,1.04102366666667,0.8005743,1.44629,1.19984466666667,0.719889,0.445147,0.2047935,3.34803,0.352548,0.399742,1.48232233333333,0.418727646641249
chr2:71893824-71894057,chr2,71893824,71894057,MIR,MACS_peak_3114,0,+,SINE/MIR,MIR,1.42239,0.1084716,1.34106,0.4546325,0.464861,0.54017,0.965705333333334,0.8104575,0.2777245,0.9298075,0.784693333333334,0.846916,2.15790233333333,0.353122,0.7102675,0.762911,0,0.605545,0.448325,0.559778666666667,2.05935066666667,0.457796333333333,0.301363066666667,0.0644531,0.316027,0.3458235,0.500726333333333,0.144823333333333,0.211633333333333,0.550662666666667,1.72197,0.341049,0,0.2564115,0.563454,0.638623,0.972123,0.310849666666667,0.949123,0.536039,1.269819,0.0681312666666667,0.346587,0.550091333333333,0.258875,0.309304666666667,0.6738606,0.387521,0.454588666666667,0.930407,0.599669,0.684362,0.4051385,0.454345,1.109795,0.873472,0.757205333333334,0.306209666666667,0.297314666666667,0.424063,0.402775666666667,1.28789333333333,0.200061,0.796338,0.545584,0.888061666666667,0.149803233333333,0.241291595949751
chr2:73403747-73403831,chr2,73403747,73403831,L2d2,MACS_peak_3124,0,+,LINE/L2,L2d2,1.252,0.763042666666667,1.143385,1.401751,3.00664,8.89461,2.14755,3.02505,2.414015,4.070095,2.59554333333333,3.628845,2.62989,6.340915,4.032995,0.846224,0,1.52002933333333,3.41282333333333,3.84820333333333,3.61842,5.14515,1.66750333333333,1.14127333333333,5.31855,0,3.67428,2.622457,3.98499466666667,3.47615333333333,5.459555,3.61417,5.22892,1.62171,1.54897,4.33145,2.288395,2.52495333333333,3.12641666666667,2.691085,1.459214,1.38805633333333,7.62466,5.18300333333333,1.508735,3.99412333333333,4.79485333333333,20.0026,3.517235,0.135567,1.61184,5.63863666666667,7.550155,2.85709,1.204245,1.14966,9.72536333333333,1.28765066666667,2.42467,4.68513,3.23506666666667,4.82267,0.674678,3.61670333333333,3.19393,3.68717,5.12619666666667,0.62610546941493
chr2:74121617-74121847,chr2,74121617,74121847,L2b,MACS_peak_3125,0,-,LINE/L2,L2b,2.26401,0.355036666666667,1.192905,1.0252445,9.49174333333334,9.67425,0.342289666666667,6.37859,0.847738,0.8259725,0.966392,1.2520515,5.58837666666667,8.375565,1.388085,1.82568,0,5.48020333333333,27.9870666666667,8.11305,0.576139333333333,23.8960833333333,0.855669,0.947223333333333,0.428435,7.46872,1.04318366666667,0.37955,1.506475,9.40654,17.45045,9.935345,0.01479695,0.5306745,1.09369,0.170015666666667,0.3351105,3.68777333333333,1.20374,1.157062,3.53654,1.34974933333333,34.1586,1.51780666666667,0.789099,1.40448,21.2147366666667,1.95787,4.76297,0,0.706475333333333,7.68062666666667,1.1483725,1.07956,0.7943035,0.488146,7.50094333333333,1.20320233333333,0.541529333333333,10.9001066666667,2.36808333333333,17.6108,0.9814195,1.11350433333333,3.90593,10.6175066666667,7.48219666666667,0.363221456363941
chr2:74121981-74122110,chr2,74121981,74122110,L2b,MACS_peak_3125,0,-,LINE/L2,L2b,1.42989,0.428865333333333,0.0360744499999999,2.857545,7.72657333333334,9.194205,0.322290333333333,5.64501,1.096906,1.1991275,0.811926666666667,1.70034,7.26920333333334,13.36065,1.79203,3.16675,0,9.06711,39.9952333333333,7.86129666666667,0.436999333333333,21.44699,0.746487,1.388891,1.430265,9.137195,1.75625966666667,0.682584666666667,1.845596,9.81055666666667,12.385,10.11085,0.3680305,3.48364264270463e-16,1.01632,1.67753066666667,0.917318,3.27687,1.44659,1.056712,4.59817333333334,0.209118433333333,35.4388,1.580919,0.5410065,1.34356666666667,22.069883,1.0074715,2.31238,0,0.966625666666667,9.128,0.720784,1.37442,1.076014,1.102365,6.94869,2.28435333333333,0.797428333333334,10.2434166666667,1.89290666666667,15.9654333333333,0.5862455,1.82759333333333,3.62289,10.8674333333333,11.0189366666667,0.423066475212266
chr2:74226156-74226214,chr2,74226156,74226214,L2d,MACS_peak_3126,0,-,LINE/L2,L2d,1.18084,0.822905333333334,0,2.422061,0.528720666666667,0.7672445,0.622694666666667,1.0059355,3.73055,1.0069325,1.11474066666667,3.725825,0.528899,0.366528,2.81935,0.387417,1.05995,0.433293,0.334332333333333,0.7335026,0.339165666666667,0.483008666666667,0.19474893,0,0.815737,1.52635,1.51896333333333,0.431723,0.280629666666667,0.68971,1.23021,0.2765025,3.40312,0.7890735,0.265808,0.462831,0.996008,0.310758533333333,1.33325333333333,1.1387255,1.05258633333333,0.399639333333333,0.6439925,0.405248666666667,0.0906812999999999,0.610749333333333,0.564007,0,0.553378666666667,4.20606,0.677458666666667,0.7653448,0,1.27419,3.88864,0.66985,1.47290166666667,0.418220333333333,0.617917666666667,0.382357333333333,0.808261,0.55765,0.7001535,0.887737000000001,1.80694,0.656957666666667,1.34892666666667,0.220164126653306
chr2:74226398-74226561,chr2,74226398,74226561,MIR,MACS_peak_3126,0,+,SINE/MIR,MIR,1.1288,0.644903166666667,1.601705,1.965215,0.773282333333333,0.4496665,0.0388443333333333,0.5309595,1.389255,0.855887,0.841503,1.536275,0.368257666666667,0.259841,2.05656,0.651191,0,0.415695733333333,0.810972666666667,0.578820333333333,1.02097933333333,0.623483666666667,0.303867333333333,0.191716666666667,0.9829015,2.331545,1.49928833333333,0.483829333333333,0.229331333333333,0.445633333333333,1.44929,0.240372,0.321539,0.176243,0.0411225,0.454616666666667,1.012023,0.512035333333333,1.07119266666667,0.384249,0.859050666666667,0.376731333333333,0.512626,0.838112666666667,0.6458545,0.846232333333333,0.592023666666667,0,0.485993333333333,0.685903,0.408647666666667,0.715618333333333,0.732741,0.767831,4.40824,0.703146,0.324001766666667,0.879201333333333,1.33157666666667,0.723207333333334,1.000823,0.725447333333333,1.59771,0.990034333333333,0,0.765417666666667,0.723550333333334,0.569496339819383
chr2:74664237-74664362,chr2,74664237,74664362,MIRb,MACS_peak_3127,0,+,SINE/MIR,MIRb,4.03368,0.0944540333333334,0.4186715,2.4948,0.946276666666667,1.4621565,0.652994,1.309746,3.158355,1.900445,1.36420666666667,3.153765,1.171472,1.248465,2.150215,1.75492,3.34821,0.37857,2.00702333333333,1.08327833333333,1.41386666666667,1.68852,1.186811,0.66765,0.901931,1.45222,2.70566333333333,2.08415333333333,2.83454333333333,1.61123666666667,4.803805,1.855485,3.16666,1.627665,1.19725,0.0406273,0.4830385,1.30106433333333,1.77435,0.4402605,0.673807333333334,0.689598666666667,3.01383,1.41781333333333,0.0661886,3.13004666666667,1.56731433333333,0.530984,0.557225666666667,2.29379,1.01797133333333,0.995011333333334,1.0554795,1.45073,2.413785,1.1121425,0.3037956,0.868122666666667,0.537600666666667,1.15921566666667,3.91156666666667,1.33943566666667,0.349307,1.86515333333333,0.667701,0.810435,0.555389333333334,0.186953144332351
chr2:74880715-74880968,chr2,74880715,74880968,L2c,MACS_peak_3128,0,+,LINE/L2,L2c,0.890146,0.810094,0.7736485,3.622985,1.07233533333333,0.7168055,2.60372666666667,1.19744,1.9510465,1.101855,2.03113333333333,1.953497,1.55764,1.018055,3.36124,1.0332,2.65925,0.202326533333333,0.975366666666667,2.15773333333333,1.15782966666667,0.946449,0.771675333333334,0.800906333333333,1.111214,0.2072335,2.42992733333333,0.541056,1.77003963333333,1.30490333333333,0.187255,1.04369,0.224312,0.6500905,0.585337,0.298074666666667,2.10287,2.423523,1.98588,2.3594605,1.45212666666667,0.384089666666667,0.5669435,1.105105,1.702795,0.656438333333334,1.01376133333333,0.347583,0.915811666666667,0.474166,1.994321,1.56848133333333,0.6453485,0.561028,3.754225,1.4435,0.920397666666667,0.784014,1.49593366666667,1.20574666666667,1.26945766666667,1.25952666666667,0.684701,3.20034,0.520234,0.754551666666667,0.858013333333334,0.146135305716025
chr2:74881008-74881064,chr2,74881008,74881064,L2c,MACS_peak_3128,0,+,LINE/L2,L2c,1.86618,0.903479333333333,1.70356,3.866505,1.144012,1.2699605,5.24703666666667,1.911905,4.12472,0.8741475,3.2372,3.474875,2.71808366666667,1.17471,1.91588,1.37471,0,1.87874666666667,1.67846333333333,3.46818333333333,2.24363666666667,1.84903333333333,1.03176166666667,0.820152,3.780885,1.3967,5.75546,1.58473666666667,5.54217333333334,4.12376,2.329905,1.909895,0.413257500000001,1.178665,1.10113,3.07061,2.013395,6.78869,4.20447333333333,1.5401595,1.78981,0.921906666666667,2.12654,2.55309333333333,1.023125,1.21086,2.35532666666667,0.7372345,1.476228,4.03223,4.34364,4.28672333333333,0,1.33259,3.836025,2.377065,1.16950133333333,3.299229,2.03698333333333,1.98678666666667,2.79226,3.26262666666667,1.005336,4.08842,1.57199,1.53044333333333,1.64757533333333,0.177017190435813
chr2:85973775-85973866,chr2,85973775,85973866,L2a,MACS_peak_3132,0,-,LINE/L2,L2a,1.15893,0.810591,0.6935265,2.1502,5.94676,7.628485,0.740936666666667,3.363395,2.75658,1.73238,1.13822633333333,3.516005,1.67116666666667,10.86564,3.668035,0,0,2.22471666666667,3.50051,3.30053333333333,1.89349666666667,2.79364333333333,1.09527633333333,1.27660133333333,1.400055,0,2.50871666666667,0.42950463,1.70421433333333,0.994918333333334,2.813395,0.587122,0,1.070369,2.99932,0.860979666666667,1.1049005,2.64693666666667,0.464966666666667,1.7556825,1.39023,1.16518966666667,1.166,2.856448,3.463815,2.88619666666667,1.54162,0.914805,1.61034333333333,0.406334,2.14304666666667,0.757850333333333,0.871152,2.915,4.408515,0.982625999999999,7.07940666666667,1.524264,3.97995666666667,6.07292666666667,7.08515333333333,2.23458,0.6133095,3.65874666666667,2.50193,14.3935666666667,21.1519,0.574534693868859
chr2:85973870-85974179,chr2,85973870,85974179,L2a,MACS_peak_3132,0,+,LINE/L2,L2a,1.31727,0.787547,0.499502,2.859675,4.30122666666667,6.453695,0.403472333333333,2.935415,2.28514,1.2021975,0.462876,2.2139,1.57287333333333,4.70575,1.71163,0,0,1.05915966666667,2.52522,1.86675333333333,1.53662666666667,1.53112766666667,1.724219,1.00345733333333,2.99956,0,1.91247966666667,0.307541333333333,2.363563,0.576778633333333,0.9529935,0.8556645,0,0.912512,1.20126,1.04111133333333,0.599162,1.65737333333333,0.685051,0.844309,1.12531666666667,0.614619,0.059647,2.74233366666667,2.527405,1.04173633333333,1.092114,0.4146905,0.868416333333333,1.71417,1.80730166666667,1.041905,0.8851965,2.56581,3.584895,1.0095585,5.87735333333333,1.00410733333333,2.84661,5.30781666666667,6.62421,1.21229666666667,0.567395,2.02784,1.37847,8.22373333333334,12.41022,0.484999363530488
chr2:85974242-85974553,chr2,85974242,85974553,AluSz,MACS_peak_3132,0,-,SINE/Alu,AluSz,0.715154,0.717300666666667,0.4327885,0.472682,1.87911333333333,6.87849,0.226308033333333,1.92387,1.07045,0.59285,0.759039666666667,1.1862005,0.931156666666667,4.3134,0.3507455,0.0972506,0,0.663404666666667,1.84284666666667,1.69946666666667,0.875174333333333,1.15624233333333,1.244648,0.765992,0.2085052,0.101163,0.414058333333333,0.168632666666667,0.662272666666667,0.109078666666667,0.684372,0.6640345,0,2.35513868802566e-16,1.05257,0.35083,0.5533195,0.708994,0.449693333333333,0.835112,0.743283,0.0529657433333333,0.511932,1.47754666666667,0.829411,0.589575333333333,0.6210277,0.447563,0.227176,0,2.01031333333333,1.15588666666667,0.0536527949999999,1.20087,1.65412,1.08493,4.10639666666667,0.220713333333333,1.18901233333333,3.83226,4.85528,1.07750133333333,0.407538,1.07551866666667,0.766891,5.19304,6.01556333333334,0.315038695843797
chr2:86105756-86106102,chr2,86105756,86106102,L2c,MACS_peak_3133,0,-,LINE/L2,L2c,0.753631,1.67726333333333,1.22138,1.54821,0.581949666666667,1.449475,0.701434,0.9793505,2.04411,0.397813,0.851333,3.795245,0.886956666666667,0.2395995,1.67018,1.22597,2.66259,0.274001533333333,1.03929866666667,0.649201333333334,0.622581333333334,0.688242333333334,0.627576666666667,1.052003,1.0053975,0.405731,2.46312533333333,0.442599666666667,1.87872633333333,0.416633333333333,1.81334,1.555345,0.683348,0.6129335,1.38825,0.773090333333333,0.586098,1.12378166666667,0.847416666666667,1.441805,1.01454733333333,1.00586633333333,0.262263,0.693166,1.0322,0.580637666666667,0.742934333333334,1.58831,0.507167333333333,4.45601,3.08941333333333,1.014708,1.0643385,1.17392,2.0492,2.01873,0.916817666666667,1.40818,4.62027666666667,0.535744666666667,0.937550666666667,0.765635333333333,1.504518,1.26585333333333,1.33557,1.11421766666667,0.3596074,0.297208972256031
chr2:86262800-86262963,chr2,86262800,86262963,L2d2,MACS_peak_3134,0,+,LINE/L2,L2d2,2.41201,3.42999333333333,0.93202,12.125295,2.76238,6.39505,14.4066333333333,9.020875,15.29075,2.468865,2.08996,9.278495,10.7562533333333,9.393915,11.92643,9.03525,10.6018,4.95622,11.3444666666667,6.12207,38.7893333333333,4.81281,4.80207666666667,2.67393666666667,15.338895,4.231655,14.3539666666667,4.56099,8.92559333333334,16.48785,6.391625,9.37869,26.4109,17.34035,4.13594,6.29964666666667,1.31597,17.2262566666667,7.37776333333334,1.85594,1.99391,10.2725566666667,2.939905,7.20341,1.52652,13.3105333333333,7.80641666666667,45.8363,11.61284,11.4505,22.7363666666667,8.45689,5.585795,2.71478,12.7603,2.92392,4.62477,44.5069,17.1411666666667,3.28132,9.01595333333334,10.5189433333333,0.894277,20.2422033333333,5.23201,16.0728333333333,14.6362333333333,0.310986470579429
