File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF189UWW	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR659FAS	Histone ChIP-seq	/human-donors/ENCDO651ROT/	UBERON:0007106	chorionic villus	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF407IUR/, /files/ENCFF979PLO/, /files/ENCFF356LFX/	435494	ENCODE Processing Pipeline	3946623f985a89e97acef4aa697e1ce4		https://www.encodeproject.org/files/ENCFF189UWW/@@download/ENCFF189UWW.bed.gz				released	s3://encode-public/2021/01/29/31d860c0-d530-4f17-a4d1-fa57d914083d/ENCFF189UWW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/29/31d860c0-d530-4f17-a4d1-fa57d914083d/ENCFF189UWW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released	low read depth		missing antibody
ENCFF261XDM	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR521FND	Histone ChIP-seq	/human-donors/ENCDO147MBH/	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1, 1_2							/files/ENCFF348SFW/, /files/ENCFF356LFX/, /files/ENCFF043EGU/	3954408	ENCODE Processing Pipeline	bebcc6062777ba7af43876dbbc5a31a6		https://www.encodeproject.org/files/ENCFF261XDM/@@download/ENCFF261XDM.bed.gz				released	s3://encode-public/2021/01/30/6064d50d-23c8-46c9-a6c1-9d010d28062b/ENCFF261XDM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/6064d50d-23c8-46c9-a6c1-9d010d28062b/ENCFF261XDM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released	low read depth, control low read depth, mild to moderate bottlenecking		
ENCFF083JNP	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR481YGZ	Histone ChIP-seq	/human-donors/ENCDO686OPO/	CL:2000045	foreskin melanocyte	primary cell	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF356LFX/, /files/ENCFF080XZH/, /files/ENCFF169AJS/	966706	ENCODE Processing Pipeline	71706ac016a65ae7071f1abfc191ce42		https://www.encodeproject.org/files/ENCFF083JNP/@@download/ENCFF083JNP.bed.gz				released	s3://encode-public/2021/01/29/92521844-b7b1-4b16-a808-3bc2aadba51f/ENCFF083JNP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/29/92521844-b7b1-4b16-a808-3bc2aadba51f/ENCFF083JNP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF230JEY	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR353LBX	Histone ChIP-seq	/human-donors/ENCDO666YUN/	CL:2000045	foreskin melanocyte	primary cell	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF846KVH/, /files/ENCFF356LFX/, /files/ENCFF653NBG/	1791176	ENCODE Processing Pipeline	dddc7e0f01a3df4326ad670309c98e50		https://www.encodeproject.org/files/ENCFF230JEY/@@download/ENCFF230JEY.bed.gz				released	s3://encode-public/2021/01/30/d91d5faf-3bd5-4a67-b269-69c74c1bf816/ENCFF230JEY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/d91d5faf-3bd5-4a67-b269-69c74c1bf816/ENCFF230JEY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released		control insufficient read depth	
ENCFF026YOC	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR909ZLE	Histone ChIP-seq	/human-donors/ENCDO150YZC/	UBERON:0003124	chorion	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF429TWA/, /files/ENCFF143HRE/, /files/ENCFF356LFX/	1281248	ENCODE Processing Pipeline	5c8d6d9834ac056ada3575a59be39e8f		https://www.encodeproject.org/files/ENCFF026YOC/@@download/ENCFF026YOC.bed.gz				released	s3://encode-public/2021/01/29/c4cdcf00-ec92-4c8e-bf68-82ec6a00a10d/ENCFF026YOC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/29/c4cdcf00-ec92-4c8e-bf68-82ec6a00a10d/ENCFF026YOC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released			
ENCFF616QGU	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR230VEM	Histone ChIP-seq	/human-donors/ENCDO478OMA/	UBERON:0002084	heart left ventricle	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF356LFX/, /files/ENCFF322OQS/, /files/ENCFF823KSW/	1313614	ENCODE Processing Pipeline	1956dd83b8d629102f48ca0a00fd8bb9		https://www.encodeproject.org/files/ENCFF616QGU/@@download/ENCFF616QGU.bed.gz				released	s3://encode-public/2020/11/13/f606f4ac-ee21-4e0f-8ce0-e5ec10036daf/ENCFF616QGU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/13/f606f4ac-ee21-4e0f-8ce0-e5ec10036daf/ENCFF616QGU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length, control low read depth	insufficient read depth	
ENCFF619ZKD	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR442BHP	Histone ChIP-seq	/human-donors/ENCDO273TST/	CL:2000001	peripheral blood mononuclear cell	primary cell	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF356LFX/, /files/ENCFF305TXE/, /files/ENCFF620XAN/	1572291	ENCODE Processing Pipeline	04a857a3f1a5f5189233ca9fc56ebe5a		https://www.encodeproject.org/files/ENCFF619ZKD/@@download/ENCFF619ZKD.bed.gz				released	s3://encode-public/2021/01/30/97537839-d799-4f17-97ae-081e38d7269d/ENCFF619ZKD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/97537839-d799-4f17-97ae-081e38d7269d/ENCFF619ZKD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released	control low read depth, mild to moderate bottlenecking	insufficient read depth	
ENCFF015TOT	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR634MAK	Histone ChIP-seq	/human-donors/ENCDO424FTP/	EFO:0007089	HUES64	cell line	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF040TSP/, /files/ENCFF279CKD/, /files/ENCFF902ALM/, /files/ENCFF641VZH/	1014224	ENCODE Processing Pipeline	6062459659cbb42b39b1377614b84107		https://www.encodeproject.org/files/ENCFF015TOT/@@download/ENCFF015TOT.bed.gz				released	s3://encode-public/2020/11/19/5924a046-a44a-4858-8cb7-fa3c28f179cf/ENCFF015TOT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/19/5924a046-a44a-4858-8cb7-fa3c28f179cf/ENCFF015TOT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length, mild to moderate bottlenecking	insufficient read depth	
ENCFF223QFR	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR694PCO	Histone ChIP-seq	/human-donors/ENCDO594MAO/	NTR:0000427	neurosphere	primary cell	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF014GVK/, /files/ENCFF356LFX/, /files/ENCFF124GYP/	788702	ENCODE Processing Pipeline	60a46110d5668158a9f30cd07d232378		https://www.encodeproject.org/files/ENCFF223QFR/@@download/ENCFF223QFR.bed.gz				released	s3://encode-public/2021/01/30/315078fa-4f5c-4f0d-b49a-1b7b60a8eb32/ENCFF223QFR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/315078fa-4f5c-4f0d-b49a-1b7b60a8eb32/ENCFF223QFR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released		control insufficient read depth	
ENCFF423RYP	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR482QXO	Histone ChIP-seq	/human-donors/ENCDO688UPE/	CL:2000001	peripheral blood mononuclear cell	primary cell	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF890DSZ/, /files/ENCFF803AQX/, /files/ENCFF356LFX/	1401313	ENCODE Processing Pipeline	5fd6432a539f7cdfaa0c96fa723c5b6e		https://www.encodeproject.org/files/ENCFF423RYP/@@download/ENCFF423RYP.bed.gz				released	s3://encode-public/2021/01/30/61d8ee52-4339-4359-a8da-930125332907/ENCFF423RYP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/61d8ee52-4339-4359-a8da-930125332907/ENCFF423RYP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released		control insufficient read depth, insufficient read depth	
ENCFF701TPQ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR127ZSP	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0007610	tibial artery	tissue	Homo sapiens										H3K36me3-human	DNA						2016-11-03	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF356LFX/, /files/ENCFF206HIV/, /files/ENCFF709YAL/	2156623	ENCODE Processing Pipeline	c4f16a1f66892ba54c8296de5efd27f8		https://www.encodeproject.org/files/ENCFF701TPQ/@@download/ENCFF701TPQ.bed.gz				released	s3://encode-public/2020/10/28/8a59d0ee-9100-4340-8963-7d16773abc7d/ENCFF701TPQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/28/8a59d0ee-9100-4340-8963-7d16773abc7d/ENCFF701TPQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF946OFV	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR765SCM	Histone ChIP-seq	/human-donors/ENCDO594MAO/	NTR:0000427	neurosphere	primary cell	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF014GVK/, /files/ENCFF356LFX/, /files/ENCFF141LZS/	3684465	ENCODE Processing Pipeline	8ce7cdcd628aba7ea7a890b1f37f696d		https://www.encodeproject.org/files/ENCFF946OFV/@@download/ENCFF946OFV.bed.gz				released	s3://encode-public/2021/01/30/070d4b01-e333-4219-a415-c8ebf0866a63/ENCFF946OFV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/070d4b01-e333-4219-a415-c8ebf0866a63/ENCFF946OFV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released		control insufficient read depth, insufficient read depth	
ENCFF017KRZ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR168PQI	Histone ChIP-seq	/human-donors/ENCDO884GGM/	UBERON:0004222	stomach smooth muscle	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_4							/files/ENCFF607AIK/, /files/ENCFF740AKW/, /files/ENCFF356LFX/	1072987	ENCODE Processing Pipeline	17d135643976b68d57016635eb338ee8		https://www.encodeproject.org/files/ENCFF017KRZ/@@download/ENCFF017KRZ.bed.gz				released	s3://encode-public/2021/01/29/76aca72e-7d90-4dbb-a56a-1b8ba21c5a22/ENCFF017KRZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/29/76aca72e-7d90-4dbb-a56a-1b8ba21c5a22/ENCFF017KRZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released	low read length		
ENCFF656EGM	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR426UWA	Histone ChIP-seq	/human-donors/ENCDO424FTP/	EFO:0007089	HUES64	cell line	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF641VZH/, /files/ENCFF260UHY/, /files/ENCFF243MQR/, /files/ENCFF279CKD/, /files/ENCFF356LFX/	3133428	ENCODE Processing Pipeline	f59608d0288c5ef1300bb7ab0fccb3fa		https://www.encodeproject.org/files/ENCFF656EGM/@@download/ENCFF656EGM.bed.gz				released	s3://encode-public/2020/11/19/d82306a4-e265-4e4a-8e57-ed2dd118ba40/ENCFF656EGM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/19/d82306a4-e265-4e4a-8e57-ed2dd118ba40/ENCFF656EGM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length, mild to moderate bottlenecking	insufficient read depth	
ENCFF218TIK	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR485ZKB	Histone ChIP-seq	/human-donors/ENCDO499GAU/	EFO:0007116	UCSF-4	cell line	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF006ROR/, /files/ENCFF771GGC/, /files/ENCFF356LFX/, /files/ENCFF197HYD/, /files/ENCFF175HXD/	953862	ENCODE Processing Pipeline	e1da3485de133a0854353d0c6938b3e6		https://www.encodeproject.org/files/ENCFF218TIK/@@download/ENCFF218TIK.bed.gz				released	s3://encode-public/2021/01/30/0f5c9c29-c511-4bb9-ad63-a98588eb9113/ENCFF218TIK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/0f5c9c29-c511-4bb9-ad63-a98588eb9113/ENCFF218TIK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released	mixed run types, control low read depth, mild to moderate bottlenecking	insufficient read depth	
ENCFF065LRV	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR557TNE	Histone ChIP-seq	/human-donors/ENCDO028NGF/	CL:0000236	B cell	primary cell	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF118UGM/, /files/ENCFF198QJK/, /files/ENCFF356LFX/	1614190	ENCODE Processing Pipeline	e1558e9eb5f5cd9f7a6b984ffb4e0fae		https://www.encodeproject.org/files/ENCFF065LRV/@@download/ENCFF065LRV.bed.gz				released	s3://encode-public/2020/11/13/0cdb2cb5-bdd7-40d6-9bfc-90f339d878f0/ENCFF065LRV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/13/0cdb2cb5-bdd7-40d6-9bfc-90f339d878f0/ENCFF065LRV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length	control insufficient read depth, insufficient read depth	
ENCFF687HCJ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR206JRX	Histone ChIP-seq	/human-donors/ENCDO839WKQ/	CL:2000001	peripheral blood mononuclear cell	primary cell	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF356LFX/, /files/ENCFF812BMY/, /files/ENCFF558XUB/	609007	ENCODE Processing Pipeline	036bf2005402d0f9a315a90879776f58		https://www.encodeproject.org/files/ENCFF687HCJ/@@download/ENCFF687HCJ.bed.gz				released	s3://encode-public/2021/01/28/7284f296-aea7-4e67-8837-23d6d72bcd48/ENCFF687HCJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/28/7284f296-aea7-4e67-8837-23d6d72bcd48/ENCFF687HCJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released	low read depth		
ENCFF187LIH	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR894OYM	Histone ChIP-seq	/human-donors/ENCDO424FTP/	EFO:0007089	HUES64	cell line	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF098QZJ/, /files/ENCFF279CKD/, /files/ENCFF228JZS/, /files/ENCFF641VZH/, /files/ENCFF356LFX/	1084036	ENCODE Processing Pipeline	c8feecf9e38431e576d910f7197057ad		https://www.encodeproject.org/files/ENCFF187LIH/@@download/ENCFF187LIH.bed.gz				released	s3://encode-public/2020/10/19/2c23d42c-1f94-470a-b273-fe1e1820233d/ENCFF187LIH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/19/2c23d42c-1f94-470a-b273-fe1e1820233d/ENCFF187LIH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking, low read length, moderate library complexity		
ENCFF120AJF	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR207JOI	Histone ChIP-seq	/human-donors/ENCDO819SJC/	CL:0002324	myoepithelial cell of mammary gland	primary cell	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF612ITA/, /files/ENCFF356LFX/, /files/ENCFF680RUD/	2117964	ENCODE Processing Pipeline	6291b0578830498959299e5e9f5e63d0		https://www.encodeproject.org/files/ENCFF120AJF/@@download/ENCFF120AJF.bed.gz				released	s3://encode-public/2021/01/30/eb0cef2b-7240-40f6-ab49-b8455d99767c/ENCFF120AJF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/eb0cef2b-7240-40f6-ab49-b8455d99767c/ENCFF120AJF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released		control insufficient read depth	
ENCFF380PDF	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR708TAB	Histone ChIP-seq	/human-donors/ENCDO575WHY/	UBERON:0002106	spleen	tissue	Homo sapiens										H3K36me3-human	DNA						2020-09-10	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF041GWX/, /files/ENCFF356LFX/, /files/ENCFF052KLN/	1677226	ENCODE Processing Pipeline	479b5fd292cad930811665cab25c7703		https://www.encodeproject.org/files/ENCFF380PDF/@@download/ENCFF380PDF.bed.gz				released	s3://encode-public/2020/07/23/d412f9cb-8f51-48bb-a665-71ef39f6ab13/ENCFF380PDF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/23/d412f9cb-8f51-48bb-a665-71ef39f6ab13/ENCFF380PDF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.0 GRCh38	released			
ENCFF993LAT	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR503YOF	Histone ChIP-seq	/human-donors/ENCDO058AAA/	UBERON:0002084	heart left ventricle	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF435REQ/, /files/ENCFF906QTI/, /files/ENCFF356LFX/	700117	ENCODE Processing Pipeline	125b35b9c1ff6af082dd46ffdbfce782		https://www.encodeproject.org/files/ENCFF993LAT/@@download/ENCFF993LAT.bed.gz				released	s3://encode-public/2020/11/13/942742e9-e6a7-4756-9526-0156cf0a15ef/ENCFF993LAT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/13/942742e9-e6a7-4756-9526-0156cf0a15ef/ENCFF993LAT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF698KIG	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR890QGK	Histone ChIP-seq	/human-donors/ENCDO190HXC/	CL:0000236	B cell	primary cell	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_3							/files/ENCFF356LFX/, /files/ENCFF198QJK/, /files/ENCFF857RUP/	1027299	ENCODE Processing Pipeline	42c7fbb3f352d63ca544694ecec5cecc		https://www.encodeproject.org/files/ENCFF698KIG/@@download/ENCFF698KIG.bed.gz				released	s3://encode-public/2020/11/12/746818a3-049f-4992-be03-ad38da8ffd1f/ENCFF698KIG.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/12/746818a3-049f-4992-be03-ad38da8ffd1f/ENCFF698KIG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length	control insufficient read depth	
ENCFF870LUK	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR318DAP	Histone ChIP-seq	/human-donors/ENCDO477HWZ/	UBERON:0014455	subcutaneous abdominal adipose tissue	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF600ZTD/, /files/ENCFF356LFX/, /files/ENCFF262XYP/	1028555	ENCODE Processing Pipeline	5258721beaed2f6db3be5b7e9f7a4025		https://www.encodeproject.org/files/ENCFF870LUK/@@download/ENCFF870LUK.bed.gz				released	s3://encode-public/2021/01/30/7e4e92b1-dde4-48aa-9dc0-10e5644bf985/ENCFF870LUK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/7e4e92b1-dde4-48aa-9dc0-10e5644bf985/ENCFF870LUK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released	low read length	control insufficient read depth	
ENCFF769YLP	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR816NKX	Histone ChIP-seq	/human-donors/ENCDO190HXC/	CL:0000236	B cell	primary cell	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF356LFX/, /files/ENCFF198QJK/, /files/ENCFF207YSM/	3168971	ENCODE Processing Pipeline	4296a52b6452e359c9ce67d0b78d160d		https://www.encodeproject.org/files/ENCFF769YLP/@@download/ENCFF769YLP.bed.gz				released	s3://encode-public/2020/11/12/3770910e-b913-4e58-a280-8478a29aaff8/ENCFF769YLP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/12/3770910e-b913-4e58-a280-8478a29aaff8/ENCFF769YLP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length	control insufficient read depth, insufficient read depth	
ENCFF299EII	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR503XFW	Histone ChIP-seq	/human-donors/ENCDO845WKR/	UBERON:0000945	stomach	tissue	Homo sapiens										H3K9me3-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF356LFX/, /files/ENCFF303NZF/, /files/ENCFF823GGE/	1855661	ENCODE Processing Pipeline	5590389bc0e8fcb23109fe6a5cee287b		https://www.encodeproject.org/files/ENCFF299EII/@@download/ENCFF299EII.bed.gz				released	s3://encode-public/2020/09/22/9ef176d4-0068-4b96-8157-2c10bb75c4e1/ENCFF299EII.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/22/9ef176d4-0068-4b96-8157-2c10bb75c4e1/ENCFF299EII.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF894XRF	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR395YXN	Histone ChIP-seq	/human-donors/ENCDO028NGF/	CL:0000084	T-cell	primary cell	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF356LFX/, /files/ENCFF566HDE/, /files/ENCFF661HCG/	758881	ENCODE Processing Pipeline	bece4bee436891cb851f44d2d4354c4d		https://www.encodeproject.org/files/ENCFF894XRF/@@download/ENCFF894XRF.bed.gz				released	s3://encode-public/2020/10/10/f453706e-fa37-479a-8dcb-fc932f58753b/ENCFF894XRF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/10/f453706e-fa37-479a-8dcb-fc932f58753b/ENCFF894XRF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, mild to moderate bottlenecking		
